tract_geoid,NAME,state_fips,total_population,median_household_income
01073010703,Census Tract 107.03; Jefferson County; Alabama,1,2306,195000
01073010704,Census Tract 107.04; Jefferson County; Alabama,1,6172,73155
01073010705,Census Tract 107.05; Jefferson County; Alabama,1,4000,139934
01073010706,Census Tract 107.06; Jefferson County; Alabama,1,4397,74907
01073010801,Census Tract 108.01; Jefferson County; Alabama,1,7459,124849
01073010802,Census Tract 108.02; Jefferson County; Alabama,1,4164,189625
01073010803,Census Tract 108.03; Jefferson County; Alabama,1,6257,89563
01073010804,Census Tract 108.04; Jefferson County; Alabama,1,3065,193661
01073010806,Census Tract 108.06; Jefferson County; Alabama,1,6088,139861
01073010807,Census Tract 108.07; Jefferson County; Alabama,1,1442,130313
01073010900,Census Tract 109; Jefferson County; Alabama,1,4792,36889
01073011002,Census Tract 110.02; Jefferson County; Alabama,1,1883,43583
01073011003,Census Tract 110.03; Jefferson County; Alabama,1,2153,65954
01073011004,Census Tract 110.04; Jefferson County; Alabama,1,3406,68914
01073011108,Census Tract 111.08; Jefferson County; Alabama,1,5441,72332
01073011109,Census Tract 111.09; Jefferson County; Alabama,1,5085,131389
01073011110,Census Tract 111.10; Jefferson County; Alabama,1,5914,90625
01073011112,Census Tract 111.12; Jefferson County; Alabama,1,3911,52957
01073011113,Census Tract 111.13; Jefferson County; Alabama,1,2808,64394
01073011114,Census Tract 111.14; Jefferson County; Alabama,1,6961,123729
01073011115,Census Tract 111.15; Jefferson County; Alabama,1,5063,102977
01073011116,Census Tract 111.16; Jefferson County; Alabama,1,2770,100370
01073011117,Census Tract 111.17; Jefferson County; Alabama,1,5598,77091
01073011205,Census Tract 112.05; Jefferson County; Alabama,1,1887,72024
01073011206,Census Tract 112.06; Jefferson County; Alabama,1,5963,84473
01073011207,Census Tract 112.07; Jefferson County; Alabama,1,4980,51439
01073011208,Census Tract 112.08; Jefferson County; Alabama,1,4689,68516
01073011209,Census Tract 112.09; Jefferson County; Alabama,1,2672,35759
01073011210,Census Tract 112.10; Jefferson County; Alabama,1,3449,52467
01073011301,Census Tract 113.01; Jefferson County; Alabama,1,3732,74336
01073011303,Census Tract 113.03; Jefferson County; Alabama,1,3700,89970
01073011304,Census Tract 113.04; Jefferson County; Alabama,1,3477,85185
01073011401,Census Tract 114.01; Jefferson County; Alabama,1,2763,49450
01073011402,Census Tract 114.02; Jefferson County; Alabama,1,4223,83065
01073011500,Census Tract 115; Jefferson County; Alabama,1,5707,69364
01073011600,Census Tract 116; Jefferson County; Alabama,1,3798,72266
01073011704,Census Tract 117.04; Jefferson County; Alabama,1,4532,81167
01073011706,Census Tract 117.06; Jefferson County; Alabama,1,1969,82946
01073011707,Census Tract 117.07; Jefferson County; Alabama,1,3532,53762
01073011708,Census Tract 117.08; Jefferson County; Alabama,1,5669,94625
01073011709,Census Tract 117.09; Jefferson County; Alabama,1,5061,83077
01073011710,Census Tract 117.10; Jefferson County; Alabama,1,3397,66222
01073011803,Census Tract 118.03; Jefferson County; Alabama,1,3989,44099
01073011804,Census Tract 118.04; Jefferson County; Alabama,1,3338,47091
01073011805,Census Tract 118.05; Jefferson County; Alabama,1,4144,39025
01073011806,Census Tract 118.06; Jefferson County; Alabama,1,4050,39637
01073011901,Census Tract 119.01; Jefferson County; Alabama,1,2657,35680
01073011904,Census Tract 119.04; Jefferson County; Alabama,1,2058,64716
01073012001,Census Tract 120.01; Jefferson County; Alabama,1,3682,59250
01073012003,Census Tract 120.03; Jefferson County; Alabama,1,1779,72292
01073012004,Census Tract 120.04; Jefferson County; Alabama,1,5642,80328
01073012103,Census Tract 121.03; Jefferson County; Alabama,1,4593,58307
01073012104,Census Tract 121.04; Jefferson County; Alabama,1,2515,63333
01073012200,Census Tract 122; Jefferson County; Alabama,1,3296,74821
01073012302,Census Tract 123.02; Jefferson County; Alabama,1,4458,81759
01073012304,Census Tract 123.04; Jefferson County; Alabama,1,2459,50774
01073012306,Census Tract 123.06; Jefferson County; Alabama,1,3968,91250
01073012307,Census Tract 123.07; Jefferson County; Alabama,1,3544,69619
01073012401,Census Tract 124.01; Jefferson County; Alabama,1,3595,84821
01073012402,Census Tract 124.02; Jefferson County; Alabama,1,2624,39664
01073012403,Census Tract 124.03; Jefferson County; Alabama,1,4299,55813
01073012500,Census Tract 125; Jefferson County; Alabama,1,3848,50412
01073012602,Census Tract 126.02; Jefferson County; Alabama,1,3065,52669
01073012701,Census Tract 127.01; Jefferson County; Alabama,1,4287,79800
01073012703,Census Tract 127.03; Jefferson County; Alabama,1,6991,175034
01073012704,Census Tract 127.04; Jefferson County; Alabama,1,2773,99541
01073012802,Census Tract 128.02; Jefferson County; Alabama,1,2622,81979
01073012804,Census Tract 128.04; Jefferson County; Alabama,1,3123,110473
01073012805,Census Tract 128.05; Jefferson County; Alabama,1,1683,103423
01073012905,Census Tract 129.05; Jefferson County; Alabama,1,4655,195313
01073012907,Census Tract 129.07; Jefferson County; Alabama,1,5049,72763
01073012908,Census Tract 129.08; Jefferson County; Alabama,1,4628,42621
01073012910,Census Tract 129.10; Jefferson County; Alabama,1,4527,87829
01073012911,Census Tract 129.11; Jefferson County; Alabama,1,5566,175156
01073012913,Census Tract 129.13; Jefferson County; Alabama,1,5851,56055
01073012914,Census Tract 129.14; Jefferson County; Alabama,1,2082,56667
01073012916,Census Tract 129.16; Jefferson County; Alabama,1,3718,96339
01073012917,Census Tract 129.17; Jefferson County; Alabama,1,3226,84411
01073012918,Census Tract 129.18; Jefferson County; Alabama,1,2626,60673
01073012919,Census Tract 129.19; Jefferson County; Alabama,1,2204,40755
01073012920,Census Tract 129.20; Jefferson County; Alabama,1,3923,62083
01073012921,Census Tract 129.21; Jefferson County; Alabama,1,3707,128292
01073013002,Census Tract 130.02; Jefferson County; Alabama,1,1913,25307
01073013100,Census Tract 131; Jefferson County; Alabama,1,3842,29500
01073013200,Census Tract 132; Jefferson County; Alabama,1,2741,55556
01073013300,Census Tract 133; Jefferson County; Alabama,1,3250,34816
01073013400,Census Tract 134; Jefferson County; Alabama,1,4090,53494
01073013601,Census Tract 136.01; Jefferson County; Alabama,1,3266,37065
01073013801,Census Tract 138.01; Jefferson County; Alabama,1,1765,37500
01073013901,Census Tract 139.01; Jefferson County; Alabama,1,1472,56058
01073013902,Census Tract 139.02; Jefferson County; Alabama,1,2302,65500
01073014001,Census Tract 140.01; Jefferson County; Alabama,1,3709,71678
01073014002,Census Tract 140.02; Jefferson County; Alabama,1,3802,83625
01073014104,Census Tract 141.04; Jefferson County; Alabama,1,3763,68081
01073014105,Census Tract 141.05; Jefferson County; Alabama,1,4845,58239
01073014106,Census Tract 141.06; Jefferson County; Alabama,1,3445,72609
01073014107,Census Tract 141.07; Jefferson County; Alabama,1,2046,70694
01073014205,Census Tract 142.05; Jefferson County; Alabama,1,3630,121641
01073014206,Census Tract 142.06; Jefferson County; Alabama,1,5726,86548
01073014207,Census Tract 142.07; Jefferson County; Alabama,1,5901,78849
01073014208,Census Tract 142.08; Jefferson County; Alabama,1,6526,128256
01073014209,Census Tract 142.09; Jefferson County; Alabama,1,4654,117230
01073014301,Census Tract 143.01; Jefferson County; Alabama,1,2692,45308
01073014303,Census Tract 143.03; Jefferson County; Alabama,1,5774,127961
01073014304,Census Tract 143.04; Jefferson County; Alabama,1,4432,52726
01073014404,Census Tract 144.04; Jefferson County; Alabama,1,6358,92155
01073014405,Census Tract 144.05; Jefferson County; Alabama,1,4306,71027
01073014406,Census Tract 144.06; Jefferson County; Alabama,1,5948,138453
01073014408,Census Tract 144.08; Jefferson County; Alabama,1,4110,54000
01073014409,Census Tract 144.09; Jefferson County; Alabama,1,3052,93488
01073014410,Census Tract 144.10; Jefferson County; Alabama,1,4443,110094
01073014412,Census Tract 144.12; Jefferson County; Alabama,1,4809,123295
01073014414,Census Tract 144.14; Jefferson County; Alabama,1,6353,138350
01073014415,Census Tract 144.15; Jefferson County; Alabama,1,4471,112946
01075030000,Census Tract 300; Lamar County; Alabama,1,4400,47500
01075030101,Census Tract 301.01; Lamar County; Alabama,1,3137,49727
01075030102,Census Tract 301.02; Lamar County; Alabama,1,1977,33750
01075030200,Census Tract 302; Lamar County; Alabama,1,4371,62292
01077010100,Census Tract 101; Lauderdale County; Alabama,1,2073,25448
01077010200,Census Tract 102; Lauderdale County; Alabama,1,1959,22118
01077010300,Census Tract 103; Lauderdale County; Alabama,1,1281,18542
01077010400,Census Tract 104; Lauderdale County; Alabama,1,3261,27083
01077010600,Census Tract 106; Lauderdale County; Alabama,1,2557,46045
01077010700,Census Tract 107; Lauderdale County; Alabama,1,1427,24311
01077010800,Census Tract 108; Lauderdale County; Alabama,1,3349,37222
01077010901,Census Tract 109.01; Lauderdale County; Alabama,1,4064,50122
01077010902,Census Tract 109.02; Lauderdale County; Alabama,1,4139,43409
01077011000,Census Tract 110; Lauderdale County; Alabama,1,4578,38140
01077011101,Census Tract 111.01; Lauderdale County; Alabama,1,6242,58727
01077011102,Census Tract 111.02; Lauderdale County; Alabama,1,4242,64398
01077011200,Census Tract 112; Lauderdale County; Alabama,1,3910,49904
01077011300,Census Tract 113; Lauderdale County; Alabama,1,2037,45214
01077011401,Census Tract 114.01; Lauderdale County; Alabama,1,2800,57402
01077011402,Census Tract 114.02; Lauderdale County; Alabama,1,3586,83413
01077011502,Census Tract 115.02; Lauderdale County; Alabama,1,5076,94016
01077011503,Census Tract 115.03; Lauderdale County; Alabama,1,2905,89571
01077011504,Census Tract 115.04; Lauderdale County; Alabama,1,4795,57146
01077011602,Census Tract 116.02; Lauderdale County; Alabama,1,3756,69625
01077011603,Census Tract 116.03; Lauderdale County; Alabama,1,5417,85634
01077011605,Census Tract 116.05; Lauderdale County; Alabama,1,2936,73333
01077011606,Census Tract 116.06; Lauderdale County; Alabama,1,4326,82292
01077011700,Census Tract 117; Lauderdale County; Alabama,1,4925,56658
01077011801,Census Tract 118.01; Lauderdale County; Alabama,1,4563,67840
01077011802,Census Tract 118.02; Lauderdale County; Alabama,1,4125,71328
01079979100,Census Tract 9791; Lawrence County; Alabama,1,1699,57353
01079979201,Census Tract 9792.01; Lawrence County; Alabama,1,1857,47344
01079979202,Census Tract 9792.02; Lawrence County; Alabama,1,2316,50000
01079979300,Census Tract 9793; Lawrence County; Alabama,1,4104,61579
01079979400,Census Tract 9794; Lawrence County; Alabama,1,4461,36176
01079979501,Census Tract 9795.01; Lawrence County; Alabama,1,2453,62651
01079979502,Census Tract 9795.02; Lawrence County; Alabama,1,3809,56719
01079979600,Census Tract 9796; Lawrence County; Alabama,1,4754,62781
01079979700,Census Tract 9797; Lawrence County; Alabama,1,2079,55694
01079979800,Census Tract 9798; Lawrence County; Alabama,1,3916,63534
01079979900,Census Tract 9799; Lawrence County; Alabama,1,1668,64821
01081040201,Census Tract 402.01; Lee County; Alabama,1,3401,29594
01081040202,Census Tract 402.02; Lee County; Alabama,1,2652,69130
01081040300,Census Tract 403; Lee County; Alabama,1,3080,44531
01081040401,Census Tract 404.01; Lee County; Alabama,1,2240,17841
01081040402,Census Tract 404.02; Lee County; Alabama,1,2789,105750
01081040403,Census Tract 404.03; Lee County; Alabama,1,2160,125405
01081040501,Census Tract 405.01; Lee County; Alabama,1,7383,122026
01081040502,Census Tract 405.02; Lee County; Alabama,1,5538,54118
01081040602,Census Tract 406.02; Lee County; Alabama,1,8199,76845
01081040603,Census Tract 406.03; Lee County; Alabama,1,1410,16875
01081040605,Census Tract 406.05; Lee County; Alabama,1,1591,23286
01081040606,Census Tract 406.06; Lee County; Alabama,1,3020,25543
01081040607,Census Tract 406.07; Lee County; Alabama,1,1229,46111
01081040700,Census Tract 407; Lee County; Alabama,1,6522,14718
01081040801,Census Tract 408.01; Lee County; Alabama,1,2164,-666666666
01081040802,Census Tract 408.02; Lee County; Alabama,1,1200,12000
01081040901,Census Tract 409.01; Lee County; Alabama,1,4319,60494
01081040903,Census Tract 409.03; Lee County; Alabama,1,1731,41364
01081040904,Census Tract 409.04; Lee County; Alabama,1,4605,52602
01081041001,Census Tract 410.01; Lee County; Alabama,1,7533,136950
01081041002,Census Tract 410.02; Lee County; Alabama,1,4364,42448
01081041101,Census Tract 411.01; Lee County; Alabama,1,2114,26316
01081041102,Census Tract 411.02; Lee County; Alabama,1,3329,40168
01081041103,Census Tract 411.03; Lee County; Alabama,1,1467,67664
01081041104,Census Tract 411.04; Lee County; Alabama,1,3430,82643
01081041200,Census Tract 412; Lee County; Alabama,1,5482,86449
01081041300,Census Tract 413; Lee County; Alabama,1,3070,45303
01081041400,Census Tract 414; Lee County; Alabama,1,3230,29279
01081041600,Census Tract 416; Lee County; Alabama,1,3552,34140
01081041701,Census Tract 417.01; Lee County; Alabama,1,3187,74939
01081041702,Census Tract 417.02; Lee County; Alabama,1,3579,41729
01081041703,Census Tract 417.03; Lee County; Alabama,1,5421,46128
01081041801,Census Tract 418.01; Lee County; Alabama,1,2454,82975
01081041802,Census Tract 418.02; Lee County; Alabama,1,2126,59851
01081041803,Census Tract 418.03; Lee County; Alabama,1,2651,98194
01081041901,Census Tract 419.01; Lee County; Alabama,1,2308,88090
01081041902,Census Tract 419.02; Lee County; Alabama,1,3258,72669
01081041903,Census Tract 419.03; Lee County; Alabama,1,3438,48870
01081042002,Census Tract 420.02; Lee County; Alabama,1,8954,94250
01081042003,Census Tract 420.03; Lee County; Alabama,1,3701,83941
01081042005,Census Tract 420.05; Lee County; Alabama,1,4424,67936
01081042006,Census Tract 420.06; Lee County; Alabama,1,1949,55000
01081042007,Census Tract 420.07; Lee County; Alabama,1,3189,80496
01081042008,Census Tract 420.08; Lee County; Alabama,1,5835,60357
01081042009,Census Tract 420.09; Lee County; Alabama,1,2401,55144
01081042101,Census Tract 421.01; Lee County; Alabama,1,4306,64083
01081042103,Census Tract 421.03; Lee County; Alabama,1,2205,49857
01081042104,Census Tract 421.04; Lee County; Alabama,1,6936,71375
01083020101,Census Tract 201.01; Limestone County; Alabama,1,4588,72270
01083020103,Census Tract 201.03; Limestone County; Alabama,1,2887,57022
01083020104,Census Tract 201.04; Limestone County; Alabama,1,3741,58798
01083020201,Census Tract 202.01; Limestone County; Alabama,1,4784,67424
01083020202,Census Tract 202.02; Limestone County; Alabama,1,5793,85458
01083020300,Census Tract 203; Limestone County; Alabama,1,3747,75938
01083020402,Census Tract 204.02; Limestone County; Alabama,1,5477,84347
01083020403,Census Tract 204.03; Limestone County; Alabama,1,3201,69453
01083020404,Census Tract 204.04; Limestone County; Alabama,1,2884,61223
01083020500,Census Tract 205; Limestone County; Alabama,1,2844,36613
01083020600,Census Tract 206; Limestone County; Alabama,1,5019,38382
01083020700,Census Tract 207; Limestone County; Alabama,1,2529,39245
01083020803,Census Tract 208.03; Limestone County; Alabama,1,6648,107931
01083020804,Census Tract 208.04; Limestone County; Alabama,1,5593,96844
01083020805,Census Tract 208.05; Limestone County; Alabama,1,5265,77716
01083020806,Census Tract 208.06; Limestone County; Alabama,1,3889,84779
01083020900,Census Tract 209; Limestone County; Alabama,1,4293,75617
01083021000,Census Tract 210; Limestone County; Alabama,1,2668,37490
01083021101,Census Tract 211.01; Limestone County; Alabama,1,3592,54277
01083021102,Census Tract 211.02; Limestone County; Alabama,1,4148,85076
01083021201,Census Tract 212.01; Limestone County; Alabama,1,9075,131613
01083021202,Census Tract 212.02; Limestone County; Alabama,1,5801,125420
01083021203,Census Tract 212.03; Limestone County; Alabama,1,5733,133259
01085780800,Census Tract 7808; Lowndes County; Alabama,1,3280,38221
01085781000,Census Tract 7810; Lowndes County; Alabama,1,2616,41859
01085781100,Census Tract 7811; Lowndes County; Alabama,1,1563,28776
01085781200,Census Tract 7812; Lowndes County; Alabama,1,2694,23698
01087231400,Census Tract 2314; Macon County; Alabama,1,1224,35644
01087231500,Census Tract 2315; Macon County; Alabama,1,2780,49145
01087231601,Census Tract 2316.01; Macon County; Alabama,1,1144,50000
