disasterNumber,state,declarationTitle,fipsStateCode,fipsCountyCode,designatedArea,storm_name
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,177,Muhlenberg (County),Ike
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,183,Ohio (County),Ike
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,185,Oldham (County),Ike
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,211,Shelby (County),Ike
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,221,Trigg (County),Ike
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,223,Trimble (County),Ike
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,225,Union (County),Ike
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,229,Washington (County),Ike
1802,KY,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,21,233,Webster (County),Ike
1804,AR,TROPICAL STORM IKE,05,015,Carroll (County),Ike
1804,AR,TROPICAL STORM IKE,05,019,Clark (County),Ike
1804,AR,TROPICAL STORM IKE,05,021,Clay (County),Ike
1804,AR,TROPICAL STORM IKE,05,031,Craighead (County),Ike
1804,AR,TROPICAL STORM IKE,05,055,Greene (County),Ike
1804,AR,TROPICAL STORM IKE,05,057,Hempstead (County),Ike
1804,AR,TROPICAL STORM IKE,05,061,Howard (County),Ike
1804,AR,TROPICAL STORM IKE,05,065,Izard (County),Ike
1804,AR,TROPICAL STORM IKE,05,073,Lafayette (County),Ike
1804,AR,TROPICAL STORM IKE,05,075,Lawrence (County),Ike
1804,AR,TROPICAL STORM IKE,05,081,Little River (County),Ike
1804,AR,TROPICAL STORM IKE,05,087,Madison (County),Ike
1804,AR,TROPICAL STORM IKE,05,091,Miller (County),Ike
1804,AR,TROPICAL STORM IKE,05,097,Montgomery (County),Ike
1804,AR,TROPICAL STORM IKE,05,099,Nevada (County),Ike
1804,AR,TROPICAL STORM IKE,05,101,Newton (County),Ike
1804,AR,TROPICAL STORM IKE,05,109,Pike (County),Ike
1804,AR,TROPICAL STORM IKE,05,121,Randolph (County),Ike
1804,AR,TROPICAL STORM IKE,05,135,Sharp (County),Ike
1804,AR,TROPICAL STORM IKE,05,141,Van Buren (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,005,Ashland (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,015,Brown (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,017,Butler (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,019,Carroll (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,021,Champaign (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,023,Clark (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,025,Clermont (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,027,Clinton (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,031,Coshocton (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,041,Delaware (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,045,Fairfield (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,049,Franklin (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,057,Greene (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,059,Guernsey (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,061,Hamilton (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,067,Harrison (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,071,Highland (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,073,Hocking (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,075,Holmes (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,083,Knox (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,089,Licking (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,097,Madison (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,109,Miami (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,113,Montgomery (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,117,Morrow (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,127,Perry (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,129,Pickaway (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,135,Preble (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,149,Shelby (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,153,Summit (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,157,Tuscarawas (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,159,Union (County),Ike
1805,OH,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE,39,165,Warren (County),Ike
3293,FL,HURRICANE IKE,12,087,Monroe (County),Ike
3294,TX,HURRICANE IKE,48,001,Anderson (County),Ike
3294,TX,HURRICANE IKE,48,005,Angelina (County),Ike
3294,TX,HURRICANE IKE,48,007,Aransas (County),Ike
3294,TX,HURRICANE IKE,48,009,Archer (County),Ike
3294,TX,HURRICANE IKE,48,015,Austin (County),Ike
3294,TX,HURRICANE IKE,48,025,Bee (County),Ike
3294,TX,HURRICANE IKE,48,027,Bell (County),Ike
3294,TX,HURRICANE IKE,48,029,Bexar (County),Ike
3294,TX,HURRICANE IKE,48,037,Bowie (County),Ike
3294,TX,HURRICANE IKE,48,039,Brazoria (County),Ike
3294,TX,HURRICANE IKE,48,041,Brazos (County),Ike
3294,TX,HURRICANE IKE,48,047,Brooks (County),Ike
3294,TX,HURRICANE IKE,48,057,Calhoun (County),Ike
3294,TX,HURRICANE IKE,48,061,Cameron (County),Ike
3294,TX,HURRICANE IKE,48,067,Cass (County),Ike
3294,TX,HURRICANE IKE,48,071,Chambers (County),Ike
3294,TX,HURRICANE IKE,48,073,Cherokee (County),Ike
3294,TX,HURRICANE IKE,48,085,Collin (County),Ike
3294,TX,HURRICANE IKE,48,089,Colorado (County),Ike
3294,TX,HURRICANE IKE,48,091,Comal (County),Ike
3294,TX,HURRICANE IKE,48,113,Dallas (County),Ike
3294,TX,HURRICANE IKE,48,121,Denton (County),Ike
3294,TX,HURRICANE IKE,48,123,DeWitt (County),Ike
3294,TX,HURRICANE IKE,48,139,Ellis (County),Ike
3294,TX,HURRICANE IKE,48,141,El Paso (County),Ike
3294,TX,HURRICANE IKE,48,157,Fort Bend (County),Ike
3294,TX,HURRICANE IKE,48,159,Franklin (County),Ike
3294,TX,HURRICANE IKE,48,167,Galveston (County),Ike
3294,TX,HURRICANE IKE,48,175,Goliad (County),Ike
3294,TX,HURRICANE IKE,48,181,Grayson (County),Ike
3294,TX,HURRICANE IKE,48,183,Gregg (County),Ike
3294,TX,HURRICANE IKE,48,199,Hardin (County),Ike
3294,TX,HURRICANE IKE,48,201,Harris (County),Ike
3294,TX,HURRICANE IKE,48,203,Harrison (County),Ike
3294,TX,HURRICANE IKE,48,213,Henderson (County),Ike
3294,TX,HURRICANE IKE,48,215,Hidalgo (County),Ike
3294,TX,HURRICANE IKE,48,217,Hill (County),Ike
3294,TX,HURRICANE IKE,48,223,Hopkins (County),Ike
3294,TX,HURRICANE IKE,48,231,Hunt (County),Ike
3294,TX,HURRICANE IKE,48,239,Jackson (County),Ike
3294,TX,HURRICANE IKE,48,241,Jasper (County),Ike
3294,TX,HURRICANE IKE,48,245,Jefferson (County),Ike
3294,TX,HURRICANE IKE,48,247,Jim Hogg (County),Ike
3294,TX,HURRICANE IKE,48,249,Jim Wells (County),Ike
3294,TX,HURRICANE IKE,48,257,Kaufman (County),Ike
3294,TX,HURRICANE IKE,48,261,Kenedy (County),Ike
3294,TX,HURRICANE IKE,48,273,Kleberg (County),Ike
3294,TX,HURRICANE IKE,48,277,Lamar (County),Ike
3294,TX,HURRICANE IKE,48,285,Lavaca (County),Ike
3294,TX,HURRICANE IKE,48,291,Liberty (County),Ike
3294,TX,HURRICANE IKE,48,303,Lubbock (County),Ike
3294,TX,HURRICANE IKE,48,309,McLennan (County),Ike
3294,TX,HURRICANE IKE,48,321,Matagorda (County),Ike
3294,TX,HURRICANE IKE,48,339,Montgomery (County),Ike
3294,TX,HURRICANE IKE,48,347,Nacogdoches (County),Ike
3294,TX,HURRICANE IKE,48,349,Navarro (County),Ike
3294,TX,HURRICANE IKE,48,351,Newton (County),Ike
3294,TX,HURRICANE IKE,48,355,Nueces (County),Ike
3294,TX,HURRICANE IKE,48,361,Orange (County),Ike
3294,TX,HURRICANE IKE,48,365,Panola (County),Ike
3294,TX,HURRICANE IKE,48,367,Parker (County),Ike
3294,TX,HURRICANE IKE,48,373,Polk (County),Ike
3294,TX,HURRICANE IKE,48,375,Potter (County),Ike
3294,TX,HURRICANE IKE,48,381,Randall (County),Ike
3294,TX,HURRICANE IKE,48,391,Refugio (County),Ike
3294,TX,HURRICANE IKE,48,403,Sabine (County),Ike
3294,TX,HURRICANE IKE,48,405,San Augustine (County),Ike
3294,TX,HURRICANE IKE,48,407,San Jacinto (County),Ike
3294,TX,HURRICANE IKE,48,409,San Patricio (County),Ike
3294,TX,HURRICANE IKE,48,419,Shelby (County),Ike
3294,TX,HURRICANE IKE,48,423,Smith (County),Ike
3294,TX,HURRICANE IKE,48,427,Starr (County),Ike
3294,TX,HURRICANE IKE,48,439,Tarrant (County),Ike
3294,TX,HURRICANE IKE,48,449,Titus (County),Ike
3294,TX,HURRICANE IKE,48,451,Tom Green (County),Ike
3294,TX,HURRICANE IKE,48,453,Travis (County),Ike
3294,TX,HURRICANE IKE,48,455,Trinity (County),Ike
3294,TX,HURRICANE IKE,48,457,Tyler (County),Ike
3294,TX,HURRICANE IKE,48,467,Van Zandt (County),Ike
3294,TX,HURRICANE IKE,48,469,Victoria (County),Ike
3294,TX,HURRICANE IKE,48,471,Walker (County),Ike
3294,TX,HURRICANE IKE,48,473,Waller (County),Ike
3294,TX,HURRICANE IKE,48,479,Webb (County),Ike
3294,TX,HURRICANE IKE,48,481,Wharton (County),Ike
3294,TX,HURRICANE IKE,48,489,Willacy (County),Ike
3294,TX,HURRICANE IKE,48,491,Williamson (County),Ike
3294,TX,HURRICANE IKE,48,497,Wise (County),Ike
3294,TX,HURRICANE IKE,48,499,Wood (County),Ike
3295,LA,HURRICANE IKE,22,019,Calcasieu (Parish),Ike
3295,LA,HURRICANE IKE,22,023,Cameron (Parish),Ike
3295,LA,HURRICANE IKE,22,053,Jefferson Davis (Parish),Ike
3295,LA,HURRICANE IKE,22,113,Vermilion (Parish),Ike
3383,VI,HURRICANE IRMA,78,010,St. Croix (Island) (County-equivalent),Irma
3383,VI,HURRICANE IRMA,78,020,St. John (Island) (County-equivalent),Irma
3383,VI,HURRICANE IRMA,78,030,St. Thomas (Island) (County-equivalent),Irma
3384,PR,HURRICANE IRMA,72,135,Toa Alta (Municipio),Irma
3384,PR,HURRICANE IRMA,72,137,Toa Baja (Municipio),Irma
3384,PR,HURRICANE IRMA,72,139,Trujillo Alto (Municipio),Irma
3384,PR,HURRICANE IRMA,72,141,Utuado (Municipio),Irma
3384,PR,HURRICANE IRMA,72,143,Vega Alta (Municipio),Irma
3384,PR,HURRICANE IRMA,72,145,Vega Baja (Municipio),Irma
3384,PR,HURRICANE IRMA,72,147,Vieques (Municipio),Irma
3384,PR,HURRICANE IRMA,72,149,Villalba (Municipio),Irma
3384,PR,HURRICANE IRMA,72,151,Yabucoa (Municipio),Irma
3384,PR,HURRICANE IRMA,72,153,Yauco (Municipio),Irma
3385,FL,HURRICANE IRMA,12,001,Alachua (County),Irma
3385,FL,HURRICANE IRMA,12,003,Baker (County),Irma
3385,FL,HURRICANE IRMA,12,005,Bay (County),Irma
3385,FL,HURRICANE IRMA,12,007,Bradford (County),Irma
3385,FL,HURRICANE IRMA,12,009,Brevard (County),Irma
3385,FL,HURRICANE IRMA,12,011,Broward (County),Irma
3385,FL,HURRICANE IRMA,12,013,Calhoun (County),Irma
3385,FL,HURRICANE IRMA,12,015,Charlotte (County),Irma
3385,FL,HURRICANE IRMA,12,017,Citrus (County),Irma
3385,FL,HURRICANE IRMA,12,019,Clay (County),Irma
3385,FL,HURRICANE IRMA,12,021,Collier (County),Irma
3385,FL,HURRICANE IRMA,12,023,Columbia (County),Irma
3385,FL,HURRICANE IRMA,12,027,DeSoto (County),Irma
3385,FL,HURRICANE IRMA,12,029,Dixie (County),Irma
3385,FL,HURRICANE IRMA,12,031,Duval (County),Irma
3385,FL,HURRICANE IRMA,12,033,Escambia (County),Irma
3385,FL,HURRICANE IRMA,12,035,Flagler (County),Irma
3385,FL,HURRICANE IRMA,12,037,Franklin (County),Irma
3385,FL,HURRICANE IRMA,12,039,Gadsden (County),Irma
3385,FL,HURRICANE IRMA,12,041,Gilchrist (County),Irma
3385,FL,HURRICANE IRMA,12,043,Glades (County),Irma
3385,FL,HURRICANE IRMA,12,045,Gulf (County),Irma
3385,FL,HURRICANE IRMA,12,047,Hamilton (County),Irma
3385,FL,HURRICANE IRMA,12,049,Hardee (County),Irma
3385,FL,HURRICANE IRMA,12,051,Hendry (County),Irma
3385,FL,HURRICANE IRMA,12,053,Hernando (County),Irma
3385,FL,HURRICANE IRMA,12,055,Highlands (County),Irma
3385,FL,HURRICANE IRMA,12,057,Hillsborough (County),Irma
3385,FL,HURRICANE IRMA,12,059,Holmes (County),Irma
3385,FL,HURRICANE IRMA,12,061,Indian River (County),Irma
3385,FL,HURRICANE IRMA,12,063,Jackson (County),Irma
3385,FL,HURRICANE IRMA,12,065,Jefferson (County),Irma
3385,FL,HURRICANE IRMA,12,067,Lafayette (County),Irma
3385,FL,HURRICANE IRMA,12,069,Lake (County),Irma
3385,FL,HURRICANE IRMA,12,071,Lee (County),Irma
3385,FL,HURRICANE IRMA,12,073,Leon (County),Irma
3385,FL,HURRICANE IRMA,12,075,Levy (County),Irma
3385,FL,HURRICANE IRMA,12,077,Liberty (County),Irma
3385,FL,HURRICANE IRMA,12,079,Madison (County),Irma
3385,FL,HURRICANE IRMA,12,081,Manatee (County),Irma
3385,FL,HURRICANE IRMA,12,083,Marion (County),Irma
3385,FL,HURRICANE IRMA,12,085,Martin (County),Irma
3385,FL,HURRICANE IRMA,12,086,Miami-Dade (County),Irma
3385,FL,HURRICANE IRMA,12,087,Monroe (County),Irma
3385,FL,HURRICANE IRMA,12,089,Nassau (County),Irma
3385,FL,HURRICANE IRMA,12,091,Okaloosa (County),Irma
3385,FL,HURRICANE IRMA,12,093,Okeechobee (County),Irma
3385,FL,HURRICANE IRMA,12,095,Orange (County),Irma
3385,FL,HURRICANE IRMA,12,097,Osceola (County),Irma
3385,FL,HURRICANE IRMA,12,099,Palm Beach (County),Irma
3385,FL,HURRICANE IRMA,12,101,Pasco (County),Irma
3385,FL,HURRICANE IRMA,12,103,Pinellas (County),Irma
3385,FL,HURRICANE IRMA,12,105,Polk (County),Irma
3385,FL,HURRICANE IRMA,12,107,Putnam (County),Irma
3385,FL,HURRICANE IRMA,12,109,St. Johns (County),Irma
3385,FL,HURRICANE IRMA,12,111,St. Lucie (County),Irma
3385,FL,HURRICANE IRMA,12,113,Santa Rosa (County),Irma
3385,FL,HURRICANE IRMA,12,115,Sarasota (County),Irma
3385,FL,HURRICANE IRMA,12,117,Seminole (County),Irma
3385,FL,HURRICANE IRMA,12,119,Sumter (County),Irma
3385,FL,HURRICANE IRMA,12,121,Suwannee (County),Irma
3385,FL,HURRICANE IRMA,12,123,Taylor (County),Irma
3385,FL,HURRICANE IRMA,12,125,Union (County),Irma
3385,FL,HURRICANE IRMA,12,127,Volusia (County),Irma
3385,FL,HURRICANE IRMA,12,129,Wakulla (County),Irma
3385,FL,HURRICANE IRMA,12,131,Walton (County),Irma
3385,FL,HURRICANE IRMA,12,133,Washington (County),Irma
3386,SC,HURRICANE IRMA,45,000,Catawba Indian Nation,Irma
3386,SC,HURRICANE IRMA,45,001,Abbeville (County),Irma
3386,SC,HURRICANE IRMA,45,003,Aiken (County),Irma
3386,SC,HURRICANE IRMA,45,005,Allendale (County),Irma
3386,SC,HURRICANE IRMA,45,007,Anderson (County),Irma
3386,SC,HURRICANE IRMA,45,009,Bamberg (County),Irma
3386,SC,HURRICANE IRMA,45,011,Barnwell (County),Irma
3386,SC,HURRICANE IRMA,45,013,Beaufort (County),Irma
3386,SC,HURRICANE IRMA,45,015,Berkeley (County),Irma
3386,SC,HURRICANE IRMA,45,017,Calhoun (County),Irma
3386,SC,HURRICANE IRMA,45,019,Charleston (County),Irma
3386,SC,HURRICANE IRMA,45,021,Cherokee (County),Irma
3386,SC,HURRICANE IRMA,45,023,Chester (County),Irma
3386,SC,HURRICANE IRMA,45,025,Chesterfield (County),Irma
3386,SC,HURRICANE IRMA,45,027,Clarendon (County),Irma
3386,SC,HURRICANE IRMA,45,029,Colleton (County),Irma
3386,SC,HURRICANE IRMA,45,031,Darlington (County),Irma
3386,SC,HURRICANE IRMA,45,033,Dillon (County),Irma
3386,SC,HURRICANE IRMA,45,035,Dorchester (County),Irma
3386,SC,HURRICANE IRMA,45,037,Edgefield (County),Irma
3386,SC,HURRICANE IRMA,45,039,Fairfield (County),Irma
3386,SC,HURRICANE IRMA,45,041,Florence (County),Irma
3386,SC,HURRICANE IRMA,45,043,Georgetown (County),Irma
3386,SC,HURRICANE IRMA,45,045,Greenville (County),Irma
3386,SC,HURRICANE IRMA,45,047,Greenwood (County),Irma
3386,SC,HURRICANE IRMA,45,049,Hampton (County),Irma
3386,SC,HURRICANE IRMA,45,051,Horry (County),Irma
3386,SC,HURRICANE IRMA,45,053,Jasper (County),Irma
3386,SC,HURRICANE IRMA,45,055,Kershaw (County),Irma
3386,SC,HURRICANE IRMA,45,057,Lancaster (County),Irma
3386,SC,HURRICANE IRMA,45,059,Laurens (County),Irma
3386,SC,HURRICANE IRMA,45,061,Lee (County),Irma
3386,SC,HURRICANE IRMA,45,063,Lexington (County),Irma
3386,SC,HURRICANE IRMA,45,065,McCormick (County),Irma
3386,SC,HURRICANE IRMA,45,067,Marion (County),Irma
3386,SC,HURRICANE IRMA,45,069,Marlboro (County),Irma
3386,SC,HURRICANE IRMA,45,071,Newberry (County),Irma
3386,SC,HURRICANE IRMA,45,073,Oconee (County),Irma
3386,SC,HURRICANE IRMA,45,075,Orangeburg (County),Irma
3386,SC,HURRICANE IRMA,45,077,Pickens (County),Irma
3386,SC,HURRICANE IRMA,45,079,Richland (County),Irma
3386,SC,HURRICANE IRMA,45,081,Saluda (County),Irma
3386,SC,HURRICANE IRMA,45,083,Spartanburg (County),Irma
3386,SC,HURRICANE IRMA,45,085,Sumter (County),Irma
3386,SC,HURRICANE IRMA,45,087,Union (County),Irma
3386,SC,HURRICANE IRMA,45,089,Williamsburg (County),Irma
3386,SC,HURRICANE IRMA,45,091,York (County),Irma
3387,GA,HURRICANE IRMA,13,001,Appling (County),Irma
3387,GA,HURRICANE IRMA,13,003,Atkinson (County),Irma
3387,GA,HURRICANE IRMA,13,005,Bacon (County),Irma
3387,GA,HURRICANE IRMA,13,007,Baker (County),Irma
3387,GA,HURRICANE IRMA,13,009,Baldwin (County),Irma
3387,GA,HURRICANE IRMA,13,011,Banks (County),Irma
3387,GA,HURRICANE IRMA,13,013,Barrow (County),Irma
3387,GA,HURRICANE IRMA,13,015,Bartow (County),Irma
3387,GA,HURRICANE IRMA,13,017,Ben Hill (County),Irma
3387,GA,HURRICANE IRMA,13,019,Berrien (County),Irma
3387,GA,HURRICANE IRMA,13,021,Bibb (County),Irma
3387,GA,HURRICANE IRMA,13,023,Bleckley (County),Irma
3387,GA,HURRICANE IRMA,13,025,Brantley (County),Irma
3387,GA,HURRICANE IRMA,13,027,Brooks (County),Irma
3387,GA,HURRICANE IRMA,13,029,Bryan (County),Irma
3387,GA,HURRICANE IRMA,13,031,Bulloch (County),Irma
3387,GA,HURRICANE IRMA,13,033,Burke (County),Irma
3387,GA,HURRICANE IRMA,13,035,Butts (County),Irma
3387,GA,HURRICANE IRMA,13,037,Calhoun (County),Irma
3387,GA,HURRICANE IRMA,13,039,Camden (County),Irma
3387,GA,HURRICANE IRMA,13,043,Candler (County),Irma
3387,GA,HURRICANE IRMA,13,045,Carroll (County),Irma
3387,GA,HURRICANE IRMA,13,047,Catoosa (County),Irma
3387,GA,HURRICANE IRMA,13,049,Charlton (County),Irma
3387,GA,HURRICANE IRMA,13,051,Chatham (County),Irma
3387,GA,HURRICANE IRMA,13,053,Chattahoochee (County),Irma
3387,GA,HURRICANE IRMA,13,055,Chattooga (County),Irma
3387,GA,HURRICANE IRMA,13,057,Cherokee (County),Irma
3387,GA,HURRICANE IRMA,13,059,Clarke (County),Irma
3387,GA,HURRICANE IRMA,13,061,Clay (County),Irma
3387,GA,HURRICANE IRMA,13,063,Clayton (County),Irma
3387,GA,HURRICANE IRMA,13,065,Clinch (County),Irma
3387,GA,HURRICANE IRMA,13,067,Cobb (County),Irma
3387,GA,HURRICANE IRMA,13,069,Coffee (County),Irma
3387,GA,HURRICANE IRMA,13,071,Colquitt (County),Irma
3387,GA,HURRICANE IRMA,13,073,Columbia (County),Irma
3387,GA,HURRICANE IRMA,13,075,Cook (County),Irma
3387,GA,HURRICANE IRMA,13,077,Coweta (County),Irma
3387,GA,HURRICANE IRMA,13,079,Crawford (County),Irma
3387,GA,HURRICANE IRMA,13,081,Crisp (County),Irma
3387,GA,HURRICANE IRMA,13,083,Dade (County),Irma
3387,GA,HURRICANE IRMA,13,085,Dawson (County),Irma
3387,GA,HURRICANE IRMA,13,087,Decatur (County),Irma
3387,GA,HURRICANE IRMA,13,089,DeKalb (County),Irma
3387,GA,HURRICANE IRMA,13,091,Dodge (County),Irma
3387,GA,HURRICANE IRMA,13,093,Dooly (County),Irma
3387,GA,HURRICANE IRMA,13,095,Dougherty (County),Irma
3387,GA,HURRICANE IRMA,13,097,Douglas (County),Irma
3387,GA,HURRICANE IRMA,13,099,Early (County),Irma
3387,GA,HURRICANE IRMA,13,101,Echols (County),Irma
3387,GA,HURRICANE IRMA,13,103,Effingham (County),Irma
3387,GA,HURRICANE IRMA,13,105,Elbert (County),Irma
3387,GA,HURRICANE IRMA,13,107,Emanuel (County),Irma
3387,GA,HURRICANE IRMA,13,109,Evans (County),Irma
3387,GA,HURRICANE IRMA,13,111,Fannin (County),Irma
3387,GA,HURRICANE IRMA,13,113,Fayette (County),Irma
3387,GA,HURRICANE IRMA,13,115,Floyd (County),Irma
3387,GA,HURRICANE IRMA,13,117,Forsyth (County),Irma
3387,GA,HURRICANE IRMA,13,119,Franklin (County),Irma
3387,GA,HURRICANE IRMA,13,121,Fulton (County),Irma
3387,GA,HURRICANE IRMA,13,123,Gilmer (County),Irma
3387,GA,HURRICANE IRMA,13,125,Glascock (County),Irma
3387,GA,HURRICANE IRMA,13,127,Glynn (County),Irma
3387,GA,HURRICANE IRMA,13,129,Gordon (County),Irma
3387,GA,HURRICANE IRMA,13,131,Grady (County),Irma
3387,GA,HURRICANE IRMA,13,133,Greene (County),Irma
3387,GA,HURRICANE IRMA,13,135,Gwinnett (County),Irma
3387,GA,HURRICANE IRMA,13,137,Habersham (County),Irma
3387,GA,HURRICANE IRMA,13,139,Hall (County),Irma
3387,GA,HURRICANE IRMA,13,141,Hancock (County),Irma
3387,GA,HURRICANE IRMA,13,143,Haralson (County),Irma
3387,GA,HURRICANE IRMA,13,145,Harris (County),Irma
3387,GA,HURRICANE IRMA,13,147,Hart (County),Irma
3387,GA,HURRICANE IRMA,13,149,Heard (County),Irma
3387,GA,HURRICANE IRMA,13,151,Henry (County),Irma
3387,GA,HURRICANE IRMA,13,153,Houston (County),Irma
3387,GA,HURRICANE IRMA,13,155,Irwin (County),Irma
3387,GA,HURRICANE IRMA,13,157,Jackson (County),Irma
3387,GA,HURRICANE IRMA,13,159,Jasper (County),Irma
3387,GA,HURRICANE IRMA,13,161,Jeff Davis (County),Irma
3387,GA,HURRICANE IRMA,13,163,Jefferson (County),Irma
3387,GA,HURRICANE IRMA,13,165,Jenkins (County),Irma
3387,GA,HURRICANE IRMA,13,167,Johnson (County),Irma
3387,GA,HURRICANE IRMA,13,169,Jones (County),Irma
3387,GA,HURRICANE IRMA,13,171,Lamar (County),Irma
3387,GA,HURRICANE IRMA,13,173,Lanier (County),Irma
3387,GA,HURRICANE IRMA,13,175,Laurens (County),Irma
3387,GA,HURRICANE IRMA,13,177,Lee (County),Irma
3387,GA,HURRICANE IRMA,13,179,Liberty (County),Irma
3387,GA,HURRICANE IRMA,13,181,Lincoln (County),Irma
3387,GA,HURRICANE IRMA,13,183,Long (County),Irma
3387,GA,HURRICANE IRMA,13,185,Lowndes (County),Irma
3387,GA,HURRICANE IRMA,13,187,Lumpkin (County),Irma
3387,GA,HURRICANE IRMA,13,189,McDuffie (County),Irma
3387,GA,HURRICANE IRMA,13,191,McIntosh (County),Irma
3387,GA,HURRICANE IRMA,13,193,Macon (County),Irma
3387,GA,HURRICANE IRMA,13,195,Madison (County),Irma
3387,GA,HURRICANE IRMA,13,197,Marion (County),Irma
3387,GA,HURRICANE IRMA,13,199,Meriwether (County),Irma
3387,GA,HURRICANE IRMA,13,201,Miller (County),Irma
3387,GA,HURRICANE IRMA,13,205,Mitchell (County),Irma
3387,GA,HURRICANE IRMA,13,207,Monroe (County),Irma
3387,GA,HURRICANE IRMA,13,209,Montgomery (County),Irma
3387,GA,HURRICANE IRMA,13,211,Morgan (County),Irma
3387,GA,HURRICANE IRMA,13,213,Murray (County),Irma
3387,GA,HURRICANE IRMA,13,215,Muscogee (County),Irma
3387,GA,HURRICANE IRMA,13,217,Newton (County),Irma
3387,GA,HURRICANE IRMA,13,219,Oconee (County),Irma
3387,GA,HURRICANE IRMA,13,221,Oglethorpe (County),Irma
3387,GA,HURRICANE IRMA,13,223,Paulding (County),Irma
3387,GA,HURRICANE IRMA,13,225,Peach (County),Irma
3387,GA,HURRICANE IRMA,13,227,Pickens (County),Irma
3387,GA,HURRICANE IRMA,13,229,Pierce (County),Irma
3387,GA,HURRICANE IRMA,13,231,Pike (County),Irma
3387,GA,HURRICANE IRMA,13,233,Polk (County),Irma
